,Xc1,Yc1,Xc2,Yc2,Xc3,Yc3,Xc4,Yc4,Xc5,Yc5,Xc6,Yc6,Xc7,Yc7,Xc8,Yc8,Xc9,Yc9,Xc10,Yc10,Xc11,Yc11,Xc12,Yc12,Xc13,Yc13,Xc14,Yc14,Xc15,Yc15,Xc16,Yc16,label
28611,0,0,5,5,5,1,0,0,0,0,2,3,2,2,0,0,0,0,2,3,3,1,0,0,0,0,1,5,1,2,0,0,8
28612,0,0,0,0,0,0,0,0,2,4,3,3,3,2,0,0,0,0,0,0,3,4,0,0,0,0,0,0,2,4,0,0,7
28613,0,0,0,0,5,4,5,1,0,0,4,3,1,2,0,0,5,6,2,3,3,2,0,0,0,6,0,3,0,1,0,0,5
28614,0,0,5,5,3,1,0,0,0,0,2,3,3,1,0,0,0,0,2,3,2,3,3,0,0,0,0,5,0,2,0,0,6
28615,0,0,6,3,6,2,0,0,0,0,3,4,3,2,5,0,0,0,4,5,2,2,0,0,3,6,1,2,0,0,0,0,3
28616,0,0,0,0,0,0,0,0,0,0,0,4,2,3,0,0,0,0,4,4,1,0,0,0,0,0,2,1,0,0,0,0,7
28617,0,0,5,5,5,0,0,0,0,0,3,5,2,0,0,0,0,0,3,5,2,0,0,0,0,0,1,5,1,0,0,0,1
28618,0,0,5,5,5,0,0,0,0,0,2,5,3,0,0,0,0,0,3,6,3,0,0,0,0,0,0,6,0,0,0,0,1
28619,0,0,4,4,5,0,0,0,0,0,2,2,3,1,0,0,0,0,4,3,3,2,5,2,0,0,0,0,0,6,0,2,2
28620,0,0,0,0,5,4,0,0,0,0,6,6,2,2,0,0,0,0,3,4,1,0,0,0,0,0,0,1,0,0,0,0,1
28621,0,0,5,4,5,1,0,0,0,0,2,2,3,2,0,0,0,0,2,5,2,2,5,0,0,0,0,5,0,3,0,0,8
28622,0,0,5,4,5,1,0,0,0,0,2,2,3,3,0,0,0,0,2,3,2,1,0,0,0,0,1,4,1,1,0,0,8
28623,0,0,6,5,6,1,0,0,0,0,3,4,2,2,0,0,0,0,1,4,2,1,0,0,0,0,2,5,1,0,0,0,9
28624,0,0,6,5,6,1,0,0,0,0,2,3,2,3,3,0,0,0,3,5,2,1,0,0,0,0,1,2,0,0,0,0,9
28625,0,0,4,4,0,0,0,0,0,0,3,3,3,3,4,0,0,0,2,3,5,3,1,0,0,0,0,4,0,1,0,0,6
28626,4,5,0,0,5,3,5,0,6,6,3,3,2,3,3,0,2,5,3,1,3,3,0,0,0,6,0,3,0,1,0,0,0
28627,0,0,0,0,0,0,0,0,0,5,0,3,2,3,2,0,0,0,4,5,1,1,0,0,0,0,2,4,2,0,0,0,7
28628,0,0,5,6,4,0,0,0,0,0,3,4,2,2,0,0,0,0,0,2,3,3,0,0,0,0,1,2,0,0,0,0,5
28629,0,0,6,5,6,2,0,0,0,0,2,3,2,2,0,0,0,0,0,4,2,1,0,0,0,0,0,0,1,1,0,0,9
28630,0,0,0,0,0,0,0,0,0,0,3,3,2,3,3,0,0,0,2,3,2,1,0,0,0,0,2,3,0,0,0,0,9
28631,0,0,5,5,5,2,6,0,0,0,2,3,2,3,2,1,5,6,3,3,1,1,0,0,0,6,1,3,1,0,0,0,8
28632,0,0,5,6,4,2,0,0,0,0,3,4,2,1,0,0,0,0,3,4,2,2,0,0,0,0,0,5,0,1,0,0,6
28633,0,0,0,0,5,5,4,0,0,0,4,4,3,4,0,0,0,0,2,3,2,2,0,0,0,0,1,4,0,0,0,0,4
28634,0,0,5,3,5,3,0,0,0,0,2,3,2,2,0,0,0,0,2,4,2,3,3,0,0,0,0,5,0,2,0,0,5
28635,0,0,6,5,6,0,0,0,0,0,3,4,3,1,0,0,0,0,0,4,2,1,0,0,0,0,0,0,1,2,0,0,9
28636,0,0,0,0,0,0,0,0,1,6,2,3,3,2,0,0,0,0,3,5,2,1,0,0,0,0,2,5,2,0,0,0,7
28637,0,0,5,5,5,1,0,0,0,0,2,4,2,3,4,0,0,0,2,2,3,4,0,0,0,0,1,3,1,1,0,0,0
28638,0,0,0,0,0,0,0,0,0,0,3,3,2,2,1,1,4,5,4,2,2,1,0,0,0,6,0,3,0,0,0,0,5
28639,0,0,5,5,0,0,0,0,0,0,3,3,3,4,0,0,0,0,1,3,2,1,0,0,0,0,2,5,1,0,0,0,4
28640,0,0,0,0,0,0,0,0,0,6,1,3,3,2,0,0,0,0,0,0,3,2,0,0,0,0,3,6,1,0,0,0,7
28641,0,0,5,4,6,0,0,0,0,0,0,3,3,0,0,0,0,0,2,3,1,2,2,2,0,0,0,0,0,0,0,0,2
28642,0,0,4,4,5,3,0,0,0,0,2,2,1,4,3,0,3,6,4,2,3,3,0,0,0,6,0,3,0,0,0,0,0
28643,0,0,6,3,5,5,5,0,5,5,3,2,3,4,0,0,0,5,1,3,2,2,0,0,0,0,0,5,0,0,0,0,4
28644,0,0,5,6,5,0,0,0,0,0,3,5,2,0,0,0,0,0,3,5,3,0,0,0,0,0,0,5,0,0,0,0,1
28645,0,0,5,5,5,2,5,0,0,0,3,4,0,2,3,0,4,6,2,1,3,3,0,0,0,6,1,2,0,0,0,0,0
28646,0,0,0,0,0,0,0,0,2,5,2,3,2,3,2,0,0,0,4,5,2,2,0,0,0,0,0,5,2,1,0,0,7
28647,0,0,5,4,5,1,0,0,0,0,4,5,2,1,0,0,6,5,6,6,3,2,0,0,0,5,1,3,0,0,0,0,3
28648,0,0,5,4,5,1,0,0,0,0,3,3,4,2,0,0,0,0,2,3,3,4,2,0,0,0,0,4,0,1,0,0,5
28649,0,0,0,0,4,3,3,0,0,0,3,4,1,0,0,0,0,0,3,3,3,2,0,0,0,0,0,5,0,0,0,0,6
28650,0,0,6,6,5,3,5,1,0,0,4,4,1,1,0,1,0,0,0,3,2,2,0,0,1,6,1,2,0,0,0,0,5
28651,0,0,5,5,5,0,0,0,0,0,2,5,3,0,0,0,0,0,0,6,3,1,0,0,0,0,0,0,1,1,0,0,1
28652,0,0,0,0,6,4,6,0,0,0,3,4,2,3,2,0,0,0,2,2,2,2,0,0,0,0,1,3,0,0,0,0,0
28653,0,0,0,0,0,0,0,0,5,5,3,3,2,3,4,0,1,5,1,2,2,3,1,0,0,0,2,6,2,1,0,0,9
28654,0,0,6,5,5,3,5,0,0,0,3,3,2,3,2,0,3,5,3,1,3,3,1,0,0,5,0,2,0,0,0,0,0
28655,0,0,6,4,5,1,0,0,1,5,2,2,3,2,4,1,0,0,1,1,6,6,3,1,0,0,0,3,1,2,0,0,5
28656,0,0,6,6,6,1,0,0,0,0,2,3,2,2,0,0,0,0,1,3,2,2,0,0,0,0,0,0,1,2,0,0,9
28657,6,6,5,3,5,0,0,0,0,6,0,3,2,2,0,0,0,0,5,4,2,1,0,0,0,0,1,3,0,2,0,0,2
28658,0,0,5,5,5,1,0,0,0,0,1,4,2,3,0,0,5,5,4,3,3,2,0,0,0,5,0,2,0,4,1,0,2
28659,0,0,0,0,5,4,5,0,0,0,3,5,2,2,1,1,0,0,3,3,2,0,0,0,0,0,1,2,0,0,0,0,8
28660,0,0,5,5,5,0,0,0,0,0,3,5,3,1,0,0,0,0,2,5,3,1,0,0,0,0,0,5,0,1,0,0,1
28661,0,0,0,0,0,0,0,0,0,0,3,4,2,2,0,0,0,0,2,5,1,0,0,0,0,0,2,5,0,0,0,0,9
28662,0,0,5,5,5,0,0,0,0,0,3,5,3,0,0,0,0,0,2,5,3,0,0,0,0,0,1,5,1,0,0,0,1
28663,0,0,6,5,6,1,0,0,5,6,2,2,0,3,3,0,3,6,2,0,5,5,3,0,1,6,2,0,2,4,0,0,0
28664,0,0,5,5,5,2,6,1,0,0,2,3,3,3,1,0,6,6,3,3,2,2,0,0,1,5,1,2,0,1,0,0,8
28665,0,0,5,5,4,1,0,0,0,0,3,3,2,3,5,0,3,6,3,1,3,4,1,0,0,0,0,3,0,1,0,0,0
28666,0,0,0,0,5,5,5,0,5,5,4,2,3,4,1,0,2,5,3,2,2,2,4,0,0,0,0,0,0,0,0,0,4
28667,0,0,4,3,4,2,0,0,0,0,0,1,3,4,0,0,0,0,3,3,3,2,0,0,0,0,0,2,0,2,0,0,2
28668,0,0,0,0,6,5,6,1,0,0,3,4,2,2,0,1,3,5,3,2,3,3,0,0,0,6,0,3,0,0,0,0,5
28669,0,0,5,3,4,3,0,0,0,0,0,4,2,2,0,0,4,5,4,2,3,1,4,1,0,0,0,5,0,2,0,0,1
28670,0,0,0,0,5,4,5,0,0,0,4,3,2,3,2,0,3,5,2,1,3,3,0,0,0,5,0,2,0,0,0,0,0
28671,0,0,6,5,6,0,0,0,0,0,3,3,3,2,0,0,0,0,1,5,2,2,0,0,0,0,2,5,0,0,0,0,9
28672,0,0,5,4,5,0,0,0,0,0,3,1,3,1,0,0,0,0,0,3,2,4,0,0,0,0,2,5,1,2,0,0,9
28673,0,0,5,4,5,1,0,0,0,0,2,4,2,1,6,0,5,5,2,3,3,3,1,0,0,5,0,0,0,0,0,0,2
28674,5,5,5,3,5,1,0,0,0,4,0,3,2,3,0,0,0,0,5,4,3,2,0,0,0,0,1,3,0,1,0,0,2
28675,0,0,0,0,5,3,5,0,0,0,3,5,1,2,0,0,0,0,2,4,3,2,0,0,0,0,0,5,0,1,0,0,6
28676,0,0,5,4,5,2,6,0,0,0,5,3,3,2,0,0,5,5,3,1,3,2,0,0,0,5,1,3,0,1,0,0,3
28677,0,0,5,4,5,2,5,1,5,6,3,3,0,2,0,1,0,6,0,3,3,2,0,0,0,0,1,3,1,2,0,0,5
28678,0,0,4,1,0,0,0,0,0,0,2,0,3,3,4,0,0,0,3,2,2,2,3,1,0,0,0,0,0,0,0,0,6
28679,0,0,5,5,5,0,0,0,0,0,0,3,2,1,6,2,5,6,3,3,1,2,0,1,0,6,0,2,0,0,0,0,2
28680,0,0,5,3,5,2,0,0,5,6,2,2,0,2,0,0,0,0,2,4,2,3,5,0,0,0,0,5,1,3,0,0,5
28681,0,0,5,5,5,2,5,0,0,0,3,3,2,4,2,0,3,5,2,1,3,3,0,0,0,5,0,3,0,0,0,0,0
28682,0,0,5,4,5,0,0,0,0,0,2,4,3,1,0,0,0,0,2,4,2,3,0,0,0,0,0,4,0,1,0,0,8
28683,0,0,6,3,6,0,0,0,0,0,0,3,2,2,0,0,0,0,1,3,2,2,0,0,0,0,3,5,1,1,0,0,3
28684,0,0,4,3,6,4,0,0,5,6,2,1,3,4,2,0,1,6,2,2,2,3,3,1,0,0,0,0,0,3,0,0,4
28685,0,0,0,0,5,5,5,1,0,0,4,3,2,2,0,1,5,5,4,3,2,2,0,0,0,6,0,3,0,0,0,0,5
28686,0,0,5,3,4,1,0,0,0,0,0,2,3,1,0,0,0,0,4,3,4,2,5,1,0,0,0,2,0,1,0,5,2
28687,0,0,6,6,5,3,5,0,0,0,3,4,1,1,2,1,4,5,2,2,4,4,0,0,1,5,2,3,0,1,0,0,0
28688,0,0,5,4,5,1,0,0,5,5,3,3,3,2,6,0,0,5,0,1,4,5,2,0,0,0,1,3,0,1,0,0,3
28689,0,0,5,4,5,0,0,0,0,0,3,3,1,3,0,1,0,0,1,4,2,3,0,0,0,6,1,3,1,2,0,0,5
28690,0,0,5,5,5,2,6,0,0,0,1,3,1,3,2,0,5,5,3,2,3,3,3,0,1,4,2,3,0,0,0,0,2
28691,0,0,5,4,5,1,0,0,5,6,2,1,1,3,4,0,0,6,3,1,4,5,2,0,0,0,0,4,0,2,0,0,0
28692,0,0,6,4,5,4,0,0,0,0,3,4,2,3,0,0,0,6,0,2,2,2,0,0,0,0,0,0,1,1,0,0,4
28693,0,0,0,0,5,0,0,0,0,0,3,6,3,0,0,0,0,0,2,6,2,0,0,0,0,0,0,6,1,0,0,0,1
28694,0,0,0,0,0,0,0,0,0,0,3,3,2,3,1,1,0,0,4,4,1,1,0,0,3,5,1,1,0,0,0,0,7
28695,0,0,6,6,6,5,6,0,0,0,3,3,2,2,0,0,0,0,3,4,2,1,0,0,0,0,2,3,0,0,0,0,7
28696,0,0,6,6,6,2,6,0,0,0,3,4,2,3,0,0,1,5,1,3,3,1,0,0,0,0,2,5,0,0,0,0,4
28697,0,0,0,0,0,0,0,0,0,0,2,2,2,2,0,0,0,0,0,3,2,2,0,0,0,0,4,5,2,0,0,0,9
28698,0,0,6,5,6,5,6,0,0,0,3,3,3,3,1,0,0,0,0,3,2,1,0,0,0,0,1,5,1,0,0,0,4
28699,0,0,4,5,3,0,0,0,0,0,3,5,1,0,0,0,0,0,2,5,4,2,0,0,0,0,0,0,0,2,0,0,6
28700,0,0,0,0,5,2,0,0,0,0,6,6,2,1,0,0,0,0,3,5,2,0,0,0,0,0,1,5,1,0,0,0,1
28701,0,0,0,0,5,4,0,0,0,0,3,4,2,1,0,0,0,0,0,3,2,3,0,0,0,0,2,5,1,1,0,0,5
28702,0,0,5,3,5,0,0,0,5,6,2,0,1,3,4,1,0,6,3,2,0,0,3,2,0,0,0,4,1,3,0,0,0
28703,0,0,0,0,5,2,0,0,0,0,4,5,2,1,0,0,0,0,3,4,1,0,0,0,0,0,0,4,0,0,0,0,1
28704,0,0,0,0,0,0,0,0,0,0,2,3,1,3,3,1,0,0,5,4,2,2,0,0,3,5,1,2,0,0,0,0,7
28705,0,0,5,6,5,0,0,0,0,0,4,5,3,2,0,0,4,6,2,3,2,1,0,0,0,0,0,0,0,0,0,0,4
28706,0,0,6,0,6,3,0,0,0,6,0,2,2,2,0,0,0,0,3,4,2,2,2,0,0,0,2,5,2,0,0,0,7
28707,0,0,5,4,4,1,0,0,5,5,2,1,0,1,0,0,0,5,1,3,3,3,4,0,0,0,0,5,0,2,0,0,5
28708,0,0,6,4,6,2,0,0,0,0,0,3,2,2,0,0,0,0,2,3,3,1,0,0,3,6,3,3,1,1,0,0,3
28709,0,0,5,5,5,2,0,0,0,0,3,4,2,3,4,0,4,5,3,1,3,3,1,0,0,5,0,2,0,0,0,0,0
28710,0,0,5,2,0,0,0,0,5,6,2,1,3,5,4,0,0,6,1,3,2,3,0,0,0,0,0,0,0,4,0,0,4
28711,0,0,5,4,5,2,5,0,4,6,3,2,2,2,0,1,2,5,1,2,2,3,3,0,0,5,1,3,1,2,0,0,5
28712,0,0,5,4,5,0,0,0,0,0,1,3,3,1,0,0,0,0,3,3,3,2,5,1,0,0,0,0,0,5,0,1,2
28713,0,0,5,5,4,0,0,0,0,0,3,4,4,2,5,0,0,0,2,3,3,3,1,0,0,0,0,5,0,1,0,0,6
28714,0,0,5,5,5,2,6,0,4,5,2,2,1,3,3,1,2,5,4,1,4,3,1,1,0,5,0,3,0,1,0,0,0
28715,0,0,0,0,5,2,0,0,0,0,5,5,2,1,0,0,0,0,3,5,2,0,0,0,0,0,0,4,0,0,0,0,1
28716,6,6,5,3,6,0,0,0,2,5,1,1,3,3,4,0,0,0,4,5,1,2,0,0,0,0,1,4,1,2,2,1,2
28717,3,6,3,1,0,0,0,0,3,6,2,0,4,3,3,1,0,6,3,2,3,2,2,1,0,0,0,6,0,2,0,0,6
28718,0,0,5,5,5,1,0,0,0,0,1,3,2,0,0,0,0,0,4,4,3,1,5,0,0,0,0,3,0,1,0,0,1
28719,0,0,6,4,5,4,0,0,0,0,2,2,3,2,0,0,0,0,1,3,2,1,0,0,0,0,1,6,0,0,0,0,4
28720,0,0,6,6,6,3,0,0,0,0,3,3,3,2,0,0,0,0,1,4,2,1,0,0,0,0,1,6,2,0,0,0,9
28721,0,0,5,5,5,0,0,0,0,0,3,3,4,2,0,0,0,0,5,6,2,1,0,0,0,0,1,5,1,0,0,0,4
28722,0,0,0,0,5,1,0,0,0,0,4,5,2,1,0,0,0,0,3,4,1,0,0,0,0,0,0,4,0,0,0,0,1
28723,0,0,5,5,4,1,0,0,0,0,3,3,6,0,0,0,0,0,0,5,2,2,0,0,0,0,1,4,0,1,0,0,5
28724,6,5,6,0,6,4,6,0,2,5,2,2,2,2,0,0,0,5,1,2,1,5,3,0,0,0,1,5,2,3,0,0,5
28725,0,0,4,4,5,0,0,0,0,0,2,3,6,3,0,0,0,0,3,4,2,3,3,0,0,0,0,5,0,2,0,0,6
28726,0,0,5,3,5,0,0,0,0,0,2,3,4,1,0,0,0,0,3,5,2,2,0,0,0,0,1,5,1,1,0,0,8
28727,0,0,6,4,6,4,6,0,5,6,3,3,1,2,0,1,5,6,1,2,2,2,0,0,0,6,0,3,0,1,0,0,5
28728,0,0,0,0,5,3,0,0,0,0,3,4,2,1,0,0,0,0,3,5,1,0,0,0,0,0,1,5,0,0,0,0,1
28729,0,0,5,5,5,1,0,0,0,0,2,3,2,3,0,0,0,0,1,3,2,1,0,0,0,0,1,5,1,0,0,0,9
28730,0,0,5,4,5,1,0,0,5,5,2,2,1,3,4,0,2,5,4,1,5,4,2,1,0,6,0,3,0,2,0,0,0
28731,0,0,6,3,6,0,0,0,0,0,1,3,3,2,0,0,0,0,4,5,2,1,0,0,0,0,1,4,1,0,0,0,7
28732,5,5,5,3,5,2,5,0,3,5,3,2,3,3,2,0,0,5,1,2,4,3,2,0,1,5,1,2,0,1,0,0,3
28733,0,0,0,0,4,2,0,0,0,0,4,5,2,1,0,0,0,0,3,4,4,1,0,0,0,0,0,4,0,1,0,0,6
28734,0,0,5,6,4,0,0,0,0,0,3,4,3,2,3,0,0,0,3,3,3,2,0,0,0,0,0,4,0,1,0,0,6
28735,0,0,5,5,4,2,0,0,0,0,2,4,3,2,0,0,0,0,2,4,2,2,0,0,0,0,0,4,0,1,0,0,8
28736,0,0,0,0,5,2,0,0,0,0,4,5,2,1,0,0,0,0,3,4,2,2,1,0,0,0,0,4,0,0,0,0,6
28737,0,0,0,0,0,0,0,0,0,0,3,3,3,2,0,0,0,0,1,3,2,2,0,0,0,0,3,6,2,0,0,0,9
28738,0,0,4,5,3,0,0,0,0,0,3,4,4,3,5,0,0,0,2,3,3,2,2,0,0,0,0,4,0,1,0,0,6
28739,0,0,0,0,0,0,0,0,0,0,2,3,3,3,0,0,0,0,4,5,2,1,0,0,0,0,2,4,0,0,0,0,7
28740,0,0,6,6,5,3,5,0,0,0,2,5,2,2,0,0,5,5,3,3,2,1,0,0,0,5,1,2,0,0,0,0,8
28741,0,0,0,0,0,0,0,0,0,0,2,2,2,1,0,0,0,0,0,0,2,1,0,0,0,0,0,0,2,0,0,0,7
28742,0,0,4,6,5,0,0,0,0,0,2,6,3,0,0,0,0,0,3,5,2,0,0,0,0,0,0,5,0,0,0,0,1
28743,0,0,6,4,6,4,6,1,0,0,2,3,1,2,0,2,0,0,1,2,2,1,0,0,0,0,2,3,1,1,0,0,5
28744,0,0,0,0,4,3,0,0,0,0,4,5,1,1,0,0,0,0,3,3,2,2,1,0,0,0,0,3,0,0,0,0,6
28745,6,5,5,5,5,0,0,0,1,5,4,2,3,0,0,0,0,0,0,4,2,2,0,0,0,0,0,0,1,4,0,0,4
28746,0,0,5,4,0,0,0,0,0,0,3,3,4,4,0,0,0,0,1,3,3,2,0,0,0,0,0,0,1,4,0,0,4
28747,0,0,4,5,5,1,0,0,0,0,4,4,2,3,1,0,4,5,3,2,3,2,3,1,0,6,0,2,0,1,0,0,4
28748,0,0,4,5,4,1,0,0,0,0,1,5,2,2,0,0,4,5,3,3,2,2,4,0,0,6,0,2,0,0,0,0,2
28749,0,0,6,5,6,0,0,0,0,0,3,3,3,2,0,0,0,0,2,5,2,1,0,0,0,0,1,5,1,0,0,0,9
28750,0,0,5,5,5,0,0,0,0,0,2,5,3,0,0,0,0,0,1,6,3,0,0,0,0,0,0,6,0,1,0,0,1
28751,0,0,5,5,5,1,0,0,0,0,3,4,2,3,6,0,0,0,2,2,3,3,0,0,0,0,1,4,1,1,0,0,0
28752,6,6,5,3,5,0,0,0,1,5,0,3,3,2,0,0,0,0,5,4,3,2,3,0,0,0,1,3,0,1,0,0,2
28753,6,6,5,3,6,0,0,0,1,4,2,3,3,2,5,0,0,0,3,3,4,4,2,0,0,0,0,5,0,2,0,0,8
28754,0,0,6,6,5,2,0,0,0,0,3,5,2,2,0,0,0,0,2,2,3,3,0,0,0,0,0,3,0,0,0,0,0
28755,0,0,0,0,5,4,5,0,0,0,4,4,2,3,3,0,5,6,2,2,3,2,0,0,0,6,0,2,0,0,0,0,0
28756,0,0,4,3,4,1,0,0,0,0,5,4,3,2,6,0,4,5,4,3,3,3,0,0,0,5,0,3,0,0,0,0,3
28757,0,0,0,0,4,3,0,0,0,0,4,5,2,1,0,0,4,6,3,3,2,2,1,0,0,0,0,3,0,0,0,0,6
28758,0,0,6,6,5,1,0,0,0,0,2,6,2,0,0,0,0,0,3,5,2,0,0,0,0,0,0,4,0,0,0,0,1
28759,0,0,5,4,5,2,0,0,0,0,3,4,2,2,0,0,0,0,2,3,3,2,0,0,0,0,1,4,1,3,0,0,8
28760,0,0,5,3,5,2,0,0,0,0,3,3,3,2,6,0,0,0,3,2,3,3,3,0,0,0,0,4,0,2,0,0,3
28761,0,0,0,0,5,4,5,0,0,0,1,5,2,3,1,0,5,5,4,3,1,2,2,0,0,5,0,0,0,0,0,0,2
28762,0,0,5,5,5,3,5,0,0,0,2,3,3,3,1,0,0,0,2,4,3,1,0,0,0,0,1,3,1,2,0,0,8
28763,0,0,6,6,4,3,3,0,0,0,3,4,3,1,0,0,0,0,2,2,2,3,0,0,0,0,0,4,0,0,0,0,6
28764,6,5,6,0,0,0,0,0,1,5,2,2,3,3,4,0,0,0,4,4,2,2,0,0,0,0,1,3,0,0,0,0,7
28765,0,0,0,0,0,0,0,0,2,5,2,3,2,3,3,0,0,0,5,5,2,2,0,0,5,6,2,2,0,0,0,0,7
28766,5,5,5,3,5,0,0,0,0,5,2,2,3,2,0,0,0,0,1,3,2,3,4,0,0,0,1,5,1,2,0,0,3
28767,0,0,5,4,5,1,0,0,0,0,2,4,1,1,0,0,0,0,2,4,2,3,0,0,0,0,1,5,1,1,0,0,5
28768,0,0,4,4,2,0,0,0,0,0,2,2,4,4,3,0,1,6,3,2,3,2,4,1,0,0,0,4,0,3,0,0,6
28769,0,0,6,1,5,3,0,0,0,0,2,1,2,2,0,0,0,0,3,3,2,1,0,0,0,0,0,0,1,1,0,0,4
28770,0,0,4,4,2,0,0,0,0,0,2,2,5,3,6,0,0,0,3,3,3,2,2,0,0,0,0,4,0,1,0,0,6
28771,0,0,5,4,4,2,0,0,0,0,4,3,3,4,0,0,3,5,2,3,2,2,0,0,0,5,0,1,0,3,0,0,2
28772,0,0,0,0,5,2,0,0,0,0,4,5,2,3,2,0,0,0,3,3,0,1,0,0,0,0,1,2,0,0,0,0,8
28773,0,0,0,0,5,5,0,0,0,0,4,3,3,3,6,0,0,0,1,3,2,2,0,0,0,0,1,5,0,0,0,0,4
28774,0,0,0,0,6,2,0,0,4,5,2,3,3,2,0,0,0,5,0,2,2,4,3,0,0,0,0,0,1,5,1,0,9
28775,5,3,0,0,4,4,0,0,3,3,0,0,2,4,6,0,1,5,2,2,1,3,3,0,0,0,0,0,0,6,0,0,4
28776,0,0,0,0,5,2,0,0,0,0,0,0,2,1,0,0,0,0,4,5,1,0,0,0,0,0,0,3,0,0,0,0,1
28777,0,0,5,5,4,1,0,0,0,0,3,4,2,1,0,0,0,0,3,3,3,3,2,0,0,0,0,4,0,1,0,0,6
28778,0,0,5,5,5,1,0,0,0,0,2,3,2,3,0,0,0,0,2,1,3,2,0,0,0,0,1,4,0,0,0,0,0
28779,0,0,4,3,0,0,0,0,0,0,3,2,4,2,5,0,0,0,2,3,3,2,1,0,0,0,0,4,0,0,0,0,6
28780,0,0,4,3,3,0,0,0,5,6,3,2,4,3,5,0,1,6,2,3,3,2,1,1,0,0,0,4,0,1,0,0,6
28781,0,0,5,5,5,1,0,0,0,0,3,5,3,2,0,0,0,0,1,4,2,1,0,0,0,0,1,6,1,0,0,0,9
28782,0,0,6,5,5,2,5,0,0,0,1,4,3,4,1,0,4,4,2,2,2,3,4,0,0,4,0,0,0,4,0,0,2
28783,0,0,6,5,5,3,5,0,0,0,3,4,2,3,1,0,4,4,3,3,2,2,0,0,0,6,0,3,0,0,0,0,3
28784,6,6,5,3,5,0,0,0,0,6,1,3,2,1,0,0,0,0,3,4,3,2,3,2,0,0,0,2,0,0,0,2,2
28785,0,0,0,0,5,4,0,0,0,0,3,2,2,3,0,0,0,0,2,3,2,2,1,0,0,0,0,5,0,1,0,0,4
28786,0,0,5,3,0,0,0,0,0,0,2,4,5,0,0,0,0,0,1,5,3,1,0,0,0,0,0,0,0,1,0,0,1
28787,0,0,0,0,5,2,0,0,0,0,4,0,3,2,0,0,3,6,2,2,2,2,0,0,0,0,0,0,0,2,0,0,4
28788,0,0,0,0,5,5,4,0,0,0,5,5,2,2,0,0,0,0,3,4,0,0,0,0,0,0,0,2,0,0,0,0,1
28789,0,0,5,5,5,2,5,0,0,0,1,5,2,2,0,0,5,5,4,2,2,2,0,0,0,6,0,2,0,0,0,0,3
28790,0,0,0,0,6,1,0,0,0,0,2,3,2,1,0,0,0,0,1,3,2,1,0,0,0,0,0,0,1,2,0,0,9
28791,0,0,0,0,5,4,6,1,0,0,4,4,2,3,2,0,4,5,3,2,2,2,0,0,0,5,1,2,0,0,0,0,0
28792,0,0,5,5,5,2,0,0,0,0,2,5,4,2,0,0,0,0,3,5,2,1,0,0,0,0,0,5,0,0,0,0,8
28793,5,5,5,3,5,1,0,0,0,6,5,4,3,2,0,0,4,5,2,2,3,4,2,0,0,6,0,3,0,1,0,0,3
28794,0,0,0,0,5,2,0,0,0,0,4,5,2,1,0,0,0,0,3,5,2,0,0,0,0,0,0,4,0,0,0,0,1
28795,0,0,0,0,0,0,6,2,0,0,3,4,3,3,1,1,2,5,2,3,1,2,0,0,0,0,0,3,0,0,0,0,4
28796,0,0,0,0,0,0,0,0,0,0,4,3,3,3,0,0,0,0,5,5,2,1,0,0,0,0,2,4,0,0,0,0,7
28797,0,0,5,5,5,2,0,0,0,0,4,4,3,2,0,0,5,4,5,3,3,1,0,0,0,5,0,3,0,0,0,0,3
28798,0,0,6,5,6,2,6,1,0,0,3,4,2,2,1,1,4,6,3,3,3,1,0,0,0,6,0,3,0,0,0,0,5
28799,0,0,5,5,5,0,0,0,0,0,2,5,3,0,0,0,0,0,2,5,3,0,0,0,0,0,0,0,0,1,0,0,1
28800,0,0,6,2,6,4,0,0,5,5,3,1,3,4,0,0,0,5,0,3,2,1,0,0,0,0,2,6,1,0,0,0,4
28801,0,0,4,3,5,1,0,0,0,0,0,1,2,3,0,0,0,0,3,4,2,2,4,1,0,0,0,3,0,0,0,2,2
28802,0,0,0,0,0,0,0,0,0,0,3,3,2,2,0,0,0,0,1,2,2,1,0,0,0,0,2,5,2,0,0,0,7
28803,0,0,0,0,5,5,4,0,0,0,4,2,3,3,0,0,4,2,2,3,1,1,0,0,0,0,0,4,0,0,0,0,4
28804,0,0,5,4,5,1,0,0,0,0,3,3,3,2,0,0,5,6,4,1,3,4,1,0,0,0,0,3,0,1,0,0,3
28805,0,0,5,5,5,1,0,0,0,0,2,3,1,4,4,0,3,6,3,1,4,4,1,0,0,0,0,3,0,1,0,0,0
28806,0,0,0,0,5,5,4,0,0,0,5,6,2,2,0,0,0,0,3,4,1,0,0,0,0,0,0,2,0,0,0,0,1
28807,0,0,6,5,6,0,0,0,0,0,2,2,3,2,0,0,0,0,1,4,2,2,0,0,0,0,0,0,1,3,0,0,9
28808,0,0,4,5,3,0,0,0,0,0,3,4,4,0,0,0,0,0,2,4,2,2,0,0,0,0,0,5,0,1,0,0,6
28809,0,0,0,0,0,0,0,0,1,4,1,2,2,3,0,0,0,0,0,0,3,3,0,0,0,0,0,0,2,3,0,0,7
28810,0,0,5,5,4,2,0,0,0,0,3,3,5,1,0,0,0,0,1,3,2,4,2,0,0,0,0,4,0,1,0,0,5
